0.16033400532084402, 0.00020646934997125925, 1.6643233719760937e-06, 2.17473659066132e-08, -3.556914961031527e-15, -2.453398671892499e-10, 2.1134190850244915e-15, 53.992348, 53.992348, 0
0.18537473422222234, 0.007238395015708177, 0.0004587907266815085, 5.7179609634545214e-05, 9.054898188796957e-09, 4.058282396894717e-06, 1.944059591478454e-09, 27.646683, 27.646683, 0
0.22300763667627588, 0.022591662791384422, 0.0007387656196194351, 0.00020046483806866476, 7.528851486532063e-08, 2.797050040312842e-05, -1.6824657607384675e-08, 29.92347, 29.92347, 0
0.2403011395796644, 0.030211722486724185, 0.0009270498398039799, 7.201420856359298e-05, -1.6726047790772012e-08, -1.1424135973309492e-05, -8.152528197133543e-09, 26.996174, 26.996174, 0
0.1672267870626, 0.0014374013660714475, 0.00029162514893297067, 4.856848954893108e-06, -9.05971996173468e-11, -1.4458597824699684e-07, 1.5875482010057716e-10, 34.151787, 34.151787, 0
0.16932307782413225, 0.002394506677641933, 0.00024384146206737805, 6.722368978099405e-06, 2.6696036215596316e-10, 3.2393778862298283e-07, 5.2987406546609445e-11, 51.390305, 51.390305, 0
0.16707427160620456, 0.0012956437641761143, 0.0003120853747270379, 2.953921773145732e-06, 7.740104636564402e-11, 1.0048097936490798e-07, 4.531056160990004e-11, 39.355865, 39.355865, 0
0.1972851467890281, 0.011069370375798285, 0.0009451034056392984, 7.956728611402346e-05, 1.5130683580464376e-08, 4.6801851833105916e-06, -1.5720869334237027e-08, 44.234695, 44.234695, 0
0.16507846692880307, 0.001450652412382516, 0.00010929636310969047, 2.181978876788801e-06, 3.3683916450824063e-11, 8.220034095880046e-08, -9.032473796505026e-13, 39.030613, 39.030613, 0
0.16298790544415132, 0.000658100485392643, 0.00011219689063889245, 1.0030768829774034e-06, 9.583673871077974e-12, 2.1648785975223468e-08, 4.624816290720296e-12, 69.92985, 69.92985, 0
0.20701378879160498, 0.015454919988339741, 0.0008053435994701463, 0.00010488129450882798, 2.0645652900089083e-08, 4.946828891741846e-06, 2.242508744053467e-08, 28.297194, 28.297194, 0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.501274, 33.501274, 0
0.18839232811119527, 0.008921164034507708, 0.00029207209505176896, 2.4923064647311516e-05, 1.9528391625956258e-09, 2.166295795298058e-06, -8.414527383030176e-10, 34.47704, 34.47704, 0
0.16674738108724202, 0.0014261740231693964, 0.00027020012922587084, 6.618487124767284e-06, 1.9770583224042093e-10, 1.4804080923974915e-07, 1.9811225666612936e-10, 44.234695, 44.234695, 0
0.17615668405739887, 0.00487134381427172, 0.0001602241637690993, 4.0524885313831034e-06, 1.7443218353720586e-11, 1.1234035431939264e-09, 1.017795538107228e-10, 33.501274, 33.501274, 0
0.16679883400325207, 0.0021797747821672908, 3.254531146685585e-06, 1.2549101638223868e-07, -3.798242969370699e-14, -5.47827059200159e-09, 7.063316062650649e-14, 34.47704, 34.47704, 0
0.2073096877468915, 0.016811472345570455, 0.00019359845410201666, 1.1270118309866504e-05, -5.165904522651603e-10, -1.405762388265467e-06, -1.0132477267479924e-10, 34.151787, 34.151787, 0
0.163286394824306, 0.0010414073143721952, 3.4059887923553883e-05, 3.951687457575231e-07, 4.850056355530512e-13, 1.1514136224888817e-09, 1.3662238327796345e-12, 72.206635, 72.206635, 0
0.17667820770871168, 0.005550583379461184, 5.695670060123588e-05, 4.498064650687714e-06, 7.177824351079334e-11, 3.2860878738247246e-07, -5.600842829270685e-12, 28.62245, 28.62245, 0
0.16530601624575442, 0.0015165852776236, 8.626719647813757e-05, 2.4196231882143924e-06, 3.476190935389274e-11, 9.422764366440771e-08, -3.6958680628665054e-12, 32.52551, 32.52551, 0
0.248321352625739, 0.034678527635221446, 0.0005661343598755789, 5.61310301084151e-05, -3.7603414673502415e-09, -6.0417241072358246e-06, -9.272626894903485e-09, 22.117348, 22.117348, 0
